FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MemberFullName,MembershipName,Start,End,CourtLabels,InstructorNames,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,FamilyName,ItemCost
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6785232,1780857.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-18T18:00:00,2025-06-18T20:00:00,"Court #4, Court #5, Court #6",,Credit Card,Fee,62755563,2025-06-13T12:28:56.667,2025-06-18T17:45:10.533,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4226956,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62756058,2025-06-13T12:33:02.32,2025-06-13T12:59:17.56,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4714189,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62756059,2025-06-13T12:33:03.14,2025-06-13T12:59:37.133,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6629468,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62764134,2025-06-13T13:57:13.297,2025-06-13T17:41:19.823,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6787129,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62764181,2025-06-13T13:58:11.647,2025-06-13T17:42:03.513,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7481411,1944683.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62764459,2025-06-13T14:00:50.317,2025-06-13T21:25:35.847,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6731989,1944683.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62764692,2025-06-13T14:03:32.06,2025-06-13T21:25:41.827,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),30.0,30.0,0.0,7481448,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T10:00:00,2025-06-14T11:00:00,Court #3,,Credit Card,Fee,62764704,2025-06-13T14:03:37.863,2025-06-14T09:48:13.413,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),30.0,30.0,0.0,7429561,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T10:00:00,2025-06-14T11:00:00,Court #3,,Credit Card,Fee,62764705,2025-06-13T14:03:37.883,2025-06-14T09:48:19.457,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,3754359,,REDACTED,The Founders,2025-06-18T18:00:00,2025-06-18T20:00:00,"Court #1, Court #2, Court #3",,Credit Card,Fee,62765395,2025-06-13T14:11:37.997,2025-06-18T17:43:26.027,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6049592,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62768695,2025-06-13T14:51:32.923,2025-06-13T21:25:21.87,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4698109,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62770373,2025-06-13T15:10:34.857,2025-06-13T21:35:38.87,REDACTED,
Reservation,Reserve Court: Three Person,Court Fees (6002),20.0,20.0,0.0,5976313,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T09:00:00,2025-06-15T10:00:00,Court #2,,Credit Card,Fee,62770902,2025-06-13T15:17:01.833,2025-06-13T15:17:49.917,REDACTED,
Reservation,Reserve Court: Three Person,Court Fees (6002),13.33,13.33,0.0,7460274,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T09:00:00,2025-06-15T10:00:00,Court #2,,Credit Card,Fee,62770903,2025-06-13T15:17:01.857,2025-06-15T09:06:22.74,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5028572,1220547.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62774140,2025-06-13T15:52:40.303,2025-06-13T17:40:40.073,REDACTED,
POS,Drinks - Coke Zero ,Other POS (6006),2.0,2.0,0.0,5887442,1525383.0,REDACTED,Premium Membership w. Payment Plan,2025-06-13T16:07:44.77,2025-06-13T16:07:44.77,,,Credit Card,Fee,62775636,2025-06-13T16:07:44.77,2025-06-13T16:07:44.77,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4590271,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62775919,2025-06-13T16:10:24.683,2025-06-13T17:42:09.883,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4662100,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62776911,2025-06-13T16:22:11.843,2025-06-13T17:40:53.987,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5900330,1507962.0,REDACTED,Gympass- New Member,2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62778237,2025-06-13T16:38:14.69,2025-06-13T17:40:29.323,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6053356,1662306.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62779013,2025-06-13T16:46:12.773,2025-06-13T23:20:22.21,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),60.0,60.0,0.0,7430928,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62779043,2025-06-13T16:46:15.553,2025-06-13T17:41:37.197,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4562095,,REDACTED,Sweet & Sour,2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62779221,2025-06-13T16:48:25.467,2025-06-13T17:41:00.103,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4361179,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62780106,2025-06-13T16:57:15.61,2025-06-13T17:41:48.667,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,7482997,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62781269,2025-06-13T17:08:16.61,2025-06-13T17:41:27.12,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,4070162,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T16:30:00,2025-06-13T19:00:00,Court #1,,Credit Card,Fee,62781402,2025-06-13T17:09:21.32,2025-06-13T21:21:01.933,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),6.25,6.25,0.0,4121929,,REDACTED,Basic Membership,2025-06-13T16:30:00,2025-06-13T19:00:00,Court #1,,Credit Card,Fee,62781403,2025-06-13T17:09:21.353,2025-06-13T21:21:20.337,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),6.25,6.25,0.0,4177855,,REDACTED,Basic Membership w. Payment Plan,2025-06-13T16:30:00,2025-06-13T19:00:00,Court #1,,Credit Card,Fee,62781404,2025-06-13T17:09:21.367,2025-06-13T21:21:28.537,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5747219,,REDACTED,Basic Membership,2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #5, Court #6",,Credit Card,Fee,62782644,2025-06-13T17:21:28.3,2025-06-14T07:26:02.95,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5769874,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62783662,2025-06-13T17:32:45.847,2025-06-13T18:52:20.177,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4317109,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T17:00:00,2025-06-13T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7",,Credit Card,Fee,62786008,2025-06-13T17:58:28.403,2025-06-13T21:19:45.123,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3989616,,REDACTED,Sweet & Sour,2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #5, Court #6",,Credit Card,Fee,62786174,2025-06-13T17:59:54.217,2025-06-14T06:27:12.047,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4574173,,REDACTED,,2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62789226,2025-06-13T18:33:19.11,2025-06-13T18:50:51.103,REDACTED,
POS,Drinks - Coke Zero ,Other POS (6006),2.0,2.0,0.0,3657082,,REDACTED,The Founders,2025-06-13T18:39:21.927,2025-06-13T18:39:21.927,,,Credit Card,Fee,62789749,2025-06-13T18:39:21.927,2025-06-13T18:39:21.927,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4646405,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-13T19:00:00,2025-06-13T22:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62790309,2025-06-13T18:46:11.82,2025-06-13T21:21:59.247,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3674466,1140029.0,REDACTED,The Founders,2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #1, Court #2",,Credit Card,Fee,62791025,2025-06-13T18:54:10.54,2025-06-14T09:05:58.41,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3674957,,REDACTED,The Founders,2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #1, Court #2",,Credit Card,Fee,62791026,2025-06-13T18:54:10.553,2025-06-14T09:00:16.87,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4194163,1588626.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #1, Court #2",,Account Credit,Fee,62791027,2025-06-13T18:54:10.587,2025-06-14T06:50:07.217,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4198564,1588629.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #1, Court #2",,Credit Card,Fee,62791028,2025-06-13T18:54:10.61,2025-06-14T09:06:36.623,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4263819,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #1, Court #2",,Credit Card,Fee,62791029,2025-06-13T18:54:10.633,2025-06-14T09:06:41.94,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4294287,1592756.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #1, Court #2",,Credit Card,Fee,62791030,2025-06-13T18:54:10.663,2025-06-14T09:06:08.553,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3707788,890597.0,REDACTED,The Founders,2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #1, Court #2",,Credit Card,Fee,62791031,2025-06-13T18:54:10.687,2025-06-14T09:06:47.487,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3733342,,REDACTED,The Founders,2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #1, Court #2",,Credit Card,Fee,62791032,2025-06-13T18:54:10.703,2025-06-14T06:00:19.887,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5491946,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-14T09:00:00,2025-06-14T11:00:00,"Court #4, Court #5",,Credit Card,Fee,62791206,2025-06-13T18:55:52.013,2025-06-14T09:49:43.043,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7190951,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62793571,2025-06-13T19:22:59.26,2025-06-14T17:29:17.413,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4275154,,REDACTED,Sweet & Sour,2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #5, Court #6",,Credit Card,Fee,62793728,2025-06-13T19:24:44.69,2025-06-14T08:25:41.407,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),58.0,58.0,0.0,3858540,,REDACTED,Dill-uxe ($378 + Tax Includes 1 Guest Per Month),2025-06-14T10:00:00,2025-06-14T11:00:00,Court #7,,Credit Card,Fee,62797245,2025-06-13T20:06:14.577,2025-06-14T12:06:56.873,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6340559,2000768.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62797676,2025-06-13T20:10:55.033,2025-06-19T17:49:44,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5567565,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-15T07:00:00,2025-06-15T09:00:00,Court #5,,Credit Card,Fee,62798003,2025-06-13T20:16:11.533,2025-06-15T12:31:15.783,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491946,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-15T07:00:00,2025-06-15T09:00:00,Court #5,,Credit Card,Fee,62798026,2025-06-13T20:16:11.627,2025-06-15T12:31:21.193,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491968,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-15T07:00:00,2025-06-15T09:00:00,Court #5,,Credit Card,Fee,62798027,2025-06-13T20:16:11.663,2025-06-15T12:31:26.81,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491957,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-15T07:00:00,2025-06-15T09:00:00,Court #5,,Credit Card,Fee,62798028,2025-06-13T20:16:11.69,2025-06-15T12:31:33.1,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4289939,,REDACTED,Basic Membership w. Payment Plan,2025-06-16T11:00:00,2025-06-16T13:00:00,"Court #4, Court #5",,Credit Card,Fee,62800703,2025-06-13T20:54:39.083,2025-06-16T19:48:23.683,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4289939,,REDACTED,Basic Membership w. Payment Plan,2025-06-17T13:00:00,2025-06-17T15:00:00,Court #4,,Credit Card,Fee,62800724,2025-06-13T20:55:03.79,2025-06-17T13:02:54.487,REDACTED,
POS,Drinks - Water Bottle,Other POS (6006),6.0,6.0,0.0,6049592,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-13T20:58:40.707,2025-06-13T20:58:40.707,,,Credit Card,Fee,62800953,2025-06-13T20:58:40.707,2025-06-13T20:58:40.707,REDACTED,0.0
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,3657082,,REDACTED,The Founders,2025-06-13T20:59:46.763,2025-06-13T20:59:46.763,,,Credit Card,Fee,62801034,2025-06-13T20:59:46.763,2025-06-13T20:59:46.763,REDACTED,0.0
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5567565,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #5, Court #6",,Credit Card,Fee,62802329,2025-06-13T21:18:03.663,2025-06-14T08:25:48.17,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7445164,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62803398,2025-06-13T21:35:45.59,2025-06-14T17:29:24.11,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5308572,1730076.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-14T09:00:00,2025-06-14T11:00:00,"Court #4, Court #5",,Credit Card,Fee,62805321,2025-06-13T22:09:36.63,2025-06-14T09:49:35.64,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4249068,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62808920,2025-06-13T23:41:10,2025-06-14T15:34:19.797,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4225333,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-18T22:54:57.45,2025-07-17T23:54:57.45,,,Credit Card,Fee,62812587,2025-06-14T03:52:38.327,2025-06-18T04:47:24.543,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5931497,1653574.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-19T01:00:00,2025-07-18T02:00:00,,,Credit Card,Fee,62812589,2025-06-14T03:52:38.89,2025-06-18T04:47:26.047,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6200255,1637644.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-19T01:00:00,2025-07-18T02:00:00,,,Credit Card,Fee,62812590,2025-06-14T03:52:38.94,2025-06-18T04:47:27.923,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6953565,2019465.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-19T00:00:00,2025-07-18T01:00:00,,,Credit Card,Fee,62812591,2025-06-14T03:52:38.99,2025-06-18T04:47:30.757,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3890214,,REDACTED,Basic Membership w. Payment Plan,2025-06-14T07:00:00,2025-06-14T09:00:00,"Court #5, Court #6",,Account Credit,Fee,62814864,2025-06-14T06:08:22.18,2025-06-14T07:26:07.463,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4220378,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62815018,2025-06-14T06:24:59.117,2025-06-14T15:34:39.89,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),40.0,40.0,0.0,3653779,,REDACTED,Premium Founders w/ Payment,2025-06-14T07:00:00,2025-06-14T09:00:00,Court #4,,Credit Card,Fee,62815947,2025-06-14T07:10:25.21,2025-06-14T12:09:39.663,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6526825,,REDACTED,Premium Founders w/ Payment,2025-06-14T07:00:00,2025-06-14T09:00:00,Court #4,,Credit Card,Fee,62815948,2025-06-14T07:10:25.227,2025-06-14T12:09:45.803,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5220762,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T15:00:00,2025-06-14T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62816287,2025-06-14T07:22:39.867,2025-06-14T12:15:34.59,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4497727,2035400.0,REDACTED,Basic Membership w. Payment Plan,2025-06-14T08:00:00,2025-06-14T10:00:00,"Court #7, Court #8",,Credit Card,Fee,62817781,2025-06-14T07:58:03.88,2025-06-14T12:59:42.903,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3633785,1983047.0,REDACTED,Basic - Founders w/ Payment,2025-06-14T08:00:00,2025-06-14T10:00:00,"Court #7, Court #8",,Credit Card,Fee,62819600,2025-06-14T08:28:36.593,2025-06-14T12:59:10.44,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4070162,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T08:00:00,2025-06-14T10:00:00,"Court #7, Court #8",,Credit Card,Fee,62819601,2025-06-14T08:28:36.627,2025-06-14T13:00:06.91,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4767618,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T08:00:00,2025-06-14T10:00:00,"Court #7, Court #8",,Credit Card,Fee,62819602,2025-06-14T08:28:36.693,2025-06-14T12:59:16.467,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4420132,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T08:00:00,2025-06-14T10:00:00,"Court #7, Court #8",,Credit Card,Fee,62819603,2025-06-14T08:28:36.71,2025-06-14T12:59:22.287,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4664969,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-14T08:00:00,2025-06-14T10:00:00,"Court #7, Court #8",,Credit Card,Fee,62819604,2025-06-14T08:28:36.743,2025-06-14T12:59:37,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4473895,1056200.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-23T18:00:00,2025-06-23T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,62819809,2025-06-14T08:32:06.977,2025-06-23T17:38:36.77,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3693447,,REDACTED,The Founders,2025-06-14T09:00:00,2025-06-14T11:00:00,"Court #4, Court #5",,Credit Card,Fee,62820877,2025-06-14T08:50:27.18,2025-06-14T09:48:45.873,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6003178,1601326.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-15T15:00:00,2025-06-15T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,62822190,2025-06-14T09:06:46.867,2025-06-15T11:11:50.357,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5011540,,REDACTED,Basic Membership w. Payment Plan,2025-06-14T09:00:00,2025-06-14T11:00:00,"Court #4, Court #5",,Credit Card,Fee,62822715,2025-06-14T09:13:46.177,2025-06-14T09:49:48.78,REDACTED,
