FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MemberFullName,MembershipName,Start,End,CourtLabels,InstructorNames,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,FamilyName,ItemCost
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5545478,,REDACTED,Sweet & Sour,2025-07-13T09:00:00,2025-07-13T10:00:00,Court #2,,Credit Card,Fee,65152848,2025-07-10T16:47:17.36,2025-07-13T09:16:59.35,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5545188,,REDACTED,Sweet & Sour,2025-07-13T09:00:00,2025-07-13T10:00:00,Court #2,,Credit Card,Fee,65152849,2025-07-10T16:47:17.517,2025-07-13T09:14:15.27,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,6739069,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-13T09:00:00,2025-07-13T10:00:00,Court #2,,Credit Card,Fee,65152850,2025-07-10T16:47:17.6,2025-07-13T09:16:29.313,REDACTED,
Event Registration,Cross Club Events - Cross Club 3.0-3.5 Tryout,Court Fees (6002),20.0,20.0,0.0,5042983,,REDACTED,Sweet & Sour,2025-07-10T19:00:00,2025-07-10T21:00:00,"Court #1, Court #2",,Credit Card,Fee,65156741,2025-07-10T17:30:31.057,2025-07-10T18:43:48.627,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),7.5,7.5,0.0,5126698,,REDACTED,Basic Membership w. Payment Plan,2025-07-10T21:00:00,2025-07-10T23:59:00,"Court #1, Court #2",,Credit Card,Fee,65157824,2025-07-10T17:43:50.553,2025-07-10T19:37:17.173,REDACTED,
Event Registration,Guided Beginner Social - Guided Beginner,Organized Play Fees (6004),10.0,10.0,0.0,7430994,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-17T17:00:00,2025-07-17T18:00:00,"Court #1, Court #2",B. Friedman,Credit Card,Fee,65160311,2025-07-10T18:07:06.007,2025-07-17T17:56:29.143,REDACTED,
Event Registration,Beginner Open Play - Beginner Open Play (Unsupervised),Organized Play Fees (6004),10.0,10.0,0.0,7430994,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-13T11:00:00,2025-07-13T12:00:00,Court #1,,Credit Card,Fee,65160404,2025-07-10T18:08:07.713,2025-07-26T12:02:56.423,REDACTED,
Event Registration,Guided Beginner Social - Guided Beginner,Organized Play Fees (6004),10.0,10.0,0.0,7643761,1977913.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-17T17:00:00,2025-07-17T18:00:00,"Court #1, Court #2",B. Friedman,Credit Card,Fee,65161063,2025-07-10T18:14:50.467,2025-07-17T14:41:00.347,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6391745,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-10T22:00:00,2025-07-10T23:59:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,65162505,2025-07-10T18:30:19.083,2025-07-10T19:38:20.677,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5507327,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-10T22:00:00,2025-07-10T23:59:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,65162513,2025-07-10T18:30:21.877,2025-07-10T19:38:27.333,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6162590,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-10T22:00:00,2025-07-10T23:59:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,65162556,2025-07-10T18:30:45.84,2025-07-10T22:12:08.277,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3633754,,REDACTED,Coaches Deal,2025-07-10T21:00:00,2025-07-10T23:59:00,"Court #1, Court #2",,Credit Card,Fee,65163265,2025-07-10T18:38:08.063,2025-07-10T19:37:10.577,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4778795,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-10T21:00:00,2025-07-10T23:59:00,"Court #1, Court #2",,Credit Card,Fee,65163266,2025-07-10T18:38:08.08,2025-07-10T19:36:44.553,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5863230,2050851.0,REDACTED,Premium Membership w. Payment Plan,2025-07-10T21:00:00,2025-07-10T23:59:00,"Court #1, Court #2",,Credit Card,Fee,65163316,2025-07-10T18:38:37.783,2025-07-10T19:36:51.68,REDACTED,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3962871,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-10T20:00:00,2025-07-10T22:00:00,"Court #5, Court #6",,Credit Card,Fee,65163873,2025-07-10T18:44:29.053,2025-07-10T19:34:31.617,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6629468,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T19:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65168460,2025-07-10T19:33:19.653,2025-07-11T18:15:25.78,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6787129,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T19:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65170551,2025-07-10T19:56:33.447,2025-07-10T19:57:09.087,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4397410,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-10T21:00:00,2025-07-10T23:59:00,"Court #1, Court #2",,Credit Card,Fee,65172194,2025-07-10T20:14:12.46,2025-07-10T21:58:30.14,REDACTED,
POS,Drinks - Water Bottle,Other POS (6006),6.0,6.0,0.0,4918536,,REDACTED,Basic Membership w. Payment Plan,2025-07-10T20:32:36.013,2025-07-10T20:32:36.013,,,Credit Card,Fee,65173548,2025-07-10T20:32:36.013,2025-07-10T20:32:36.013,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5163558,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-10T22:00:00,2025-07-10T23:59:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,65174809,2025-07-10T20:48:16.667,2025-07-10T22:12:16.33,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),7.5,7.5,0.0,4656860,,REDACTED,Basic Membership w. Payment Plan,2025-07-10T21:00:00,2025-07-10T23:59:00,"Court #1, Court #2",,Credit Card,Fee,65178202,2025-07-10T21:32:00.727,2025-07-10T22:03:29.393,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4391009,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-14T18:00:00,2025-07-14T20:00:00,"Court #3, Court #4, Court #5, Court #6",,Credit Card,Fee,65179759,2025-07-10T21:55:27.25,2025-07-14T17:56:36.117,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4391009,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-16T18:00:00,2025-07-16T20:00:00,"Court #6, Court #7, Court #8",,Credit Card,Fee,65179795,2025-07-10T21:55:56.023,2025-07-16T17:40:50.5,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,3633754,,REDACTED,Coaches Deal,2025-07-09T20:00:00,2025-07-09T22:00:00,"Court #1, Court #2, Court #7",,Credit Card,Refund - CC,65180027,2025-07-10T22:00:24.687,2025-07-10T22:00:24.687,REDACTED,
Event Registration,Invitation Only Group - 4.25 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3633754,,REDACTED,Coaches Deal,2025-07-10T21:00:00,2025-07-10T23:59:00,"Court #1, Court #2",,Credit Card,Refund - CC,65180052,2025-07-10T22:00:36.27,2025-07-10T22:00:36.27,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,3662851,,REDACTED,The Founders,2025-07-11T17:00:00,2025-07-11T19:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65181348,2025-07-10T22:23:44,2025-07-11T18:11:06.373,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,3664709,,REDACTED,The Founders,2025-07-16T18:00:00,2025-07-16T20:00:00,"Court #3, Court #4, Court #5",,Credit Card,Fee,65182150,2025-07-10T22:41:00.293,2025-07-16T17:39:18.13,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7688254,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T21:00:00,2025-07-11T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,65182951,2025-07-10T22:58:44.937,2025-07-10T22:59:00.823,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,5126698,,REDACTED,Basic Membership w. Payment Plan,2025-07-11T11:00:00,2025-07-11T13:00:00,Court #2,,Credit Card,Fee,65186005,2025-07-11T00:25:15.37,2025-07-11T14:56:46.8,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-07-11T11:00:00,2025-07-11T13:00:00,Court #2,,Credit Card,Fee,65186006,2025-07-11T00:25:15.423,2025-07-11T14:56:54.877,REDACTED,
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-07-11T00:39:57.987,2025-07-11T00:39:57.987,,,Credit Card,Fee,65186279,2025-07-11T00:39:57.987,2025-07-11T00:39:57.987,REDACTED,0.0
Reservation,Reserve Court: Singles,Court Fees (6002),5.0,5.0,0.0,4971642,1471975.0,REDACTED,Basic Membership w. Payment Plan,2025-07-11T17:00:00,2025-07-11T18:00:00,Court #5,,Credit Card,Fee,65187237,2025-07-11T01:47:23.547,2025-07-11T17:15:13.977,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,5075252,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T18:00:00,Court #5,,Credit Card,Fee,65187238,2025-07-11T01:47:23.567,2025-07-11T17:15:20.887,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),179.13,168.0,11.13,4416499,,REDACTED,Sweet & Sour,2025-07-16T13:10:18.687,2026-07-15T14:10:18.687,,,Credit Card,Fee,65188897,2025-07-11T04:02:42.943,2025-07-16T04:31:31.96,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4657929,,REDACTED,,2025-07-15T20:52:36.67,2025-08-14T21:52:36.67,,,Credit Card,Fee,65188899,2025-07-11T04:02:43.1,2025-07-15T04:31:31.79,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5756648,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-16T15:18:01.593,2025-08-15T16:18:01.593,,,Credit Card,Fee,65188900,2025-07-11T04:02:43.293,2025-07-16T04:31:33.46,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),27.0,27.0,0.0,4901491,1161866.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-14T18:00:00,2025-07-14T20:00:00,Court #1,,Credit Card,Fee,65191783,2025-07-11T06:53:39.003,2025-07-14T17:59:55.667,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,5199433,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T07:00:00,2025-07-11T09:00:00,Court #1,,Credit Card,Fee,65192178,2025-07-11T07:04:51.703,2025-07-11T08:58:53.58,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6130779,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-21T08:00:00,2025-06-21T10:00:00,Court #2,,Credit Card,Refund - CC,65192214,2025-07-11T07:06:15.977,2025-07-11T07:06:15.977,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),8.0,8.0,0.0,4313632,996210.0,REDACTED,Gympass- New Member,2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195522,2025-07-11T08:20:07.967,2025-07-12T08:14:48.423,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3633785,1983047.0,REDACTED,Basic - Founders w/ Payment,2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195523,2025-07-11T08:20:08,2025-07-12T08:14:53.93,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5874541,1948434.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195525,2025-07-11T08:20:08.093,2025-07-12T08:15:02.237,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5874541,1948434.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195525,2025-07-11T08:20:08.093,2025-07-11T09:14:16.263,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3877780,,REDACTED,Basic Membership w. Payment Plan,2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195526,2025-07-11T08:20:08.127,2025-07-12T08:15:11.097,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4497727,2035400.0,REDACTED,Basic Membership w. Payment Plan,2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195527,2025-07-11T08:20:08.157,2025-07-12T08:15:24.487,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,5126698,,REDACTED,Basic Membership w. Payment Plan,2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195528,2025-07-11T08:20:08.203,2025-07-12T08:15:31.873,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4121929,,REDACTED,Basic Membership,2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195529,2025-07-11T08:20:08.253,2025-07-12T08:15:38.693,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4945245,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195530,2025-07-11T08:20:08.283,2025-07-12T08:15:46.843,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4376015,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195531,2025-07-11T08:20:08.313,2025-07-12T08:16:37.79,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3707788,890597.0,REDACTED,The Founders,2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195533,2025-07-11T08:20:08.407,2025-07-12T08:16:55.107,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4354857,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195535,2025-07-11T08:20:08.527,2025-07-12T08:17:02.637,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4226208,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-12T08:00:00,2025-07-12T10:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65195815,2025-07-11T08:24:44.827,2025-07-12T08:17:09.693,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),10.0,10.0,0.0,4888955,,REDACTED,Hollys Group,2025-07-11T09:00:00,2025-07-11T11:00:00,"Court #5, Court #6",,Credit Card,Fee,65197323,2025-07-11T08:51:24.423,2025-07-11T14:57:11.187,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),10.0,10.0,0.0,5850111,,REDACTED,Hollys Group,2025-07-11T09:00:00,2025-07-11T11:00:00,"Court #5, Court #6",,Credit Card,Fee,65197592,2025-07-11T08:54:59.663,2025-07-11T08:55:13.897,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),10.0,10.0,0.0,5767512,,REDACTED,Hollys Group,2025-07-11T09:00:00,2025-07-11T11:00:00,"Court #5, Court #6",,Credit Card,Fee,65197598,2025-07-11T08:55:09.253,2025-07-11T14:57:24.763,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),10.0,10.0,0.0,4907433,1780101.0,REDACTED,Hollys Group,2025-07-11T09:00:00,2025-07-11T11:00:00,"Court #5, Court #6",,Credit Card,Fee,65198713,2025-07-11T09:07:38.047,2025-07-11T14:57:05.457,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),27.0,27.0,0.0,7099716,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-13T11:00:00,2025-07-13T13:00:00,"Court #3, Court #4",,Credit Card,Fee,65204297,2025-07-11T10:08:48.197,2025-07-13T10:57:45.863,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6340559,2000768.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-12T11:00:00,2025-07-12T13:00:00,Court #4,,Credit Card,Fee,65212947,2025-07-11T11:38:12.853,2025-07-12T13:51:21.327,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4010709,940128.0,REDACTED,Basic Membership w. Payment Plan,2025-07-12T11:00:00,2025-07-12T13:00:00,Court #3,,Credit Card,Fee,65213245,2025-07-11T11:41:32.933,2025-07-12T11:02:19.79,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,7690369,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T19:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65216227,2025-07-11T12:10:12.43,2025-07-11T12:12:47.047,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,5506132,1408448.0,REDACTED,Basic Membership,2025-07-12T11:00:00,2025-07-12T13:00:00,Court #7,,Credit Card,Fee,65224092,2025-07-11T13:29:15.923,2025-07-12T14:43:17.013,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5969046,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-12T11:00:00,2025-07-12T13:00:00,Court #7,,Credit Card,Fee,65224093,2025-07-11T13:29:15.957,2025-07-12T14:43:23.18,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3889912,,REDACTED,Dill-uxe - Seniors ($358 + Tax),2025-07-12T11:00:00,2025-07-12T13:00:00,Court #7,,Credit Card,Fee,65224094,2025-07-11T13:29:15.987,2025-07-12T14:43:29.393,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3668835,,REDACTED,Basic - Founders,2025-07-12T11:00:00,2025-07-12T13:00:00,Court #7,,Credit Card,Fee,65224095,2025-07-11T13:29:16.02,2025-07-12T14:43:35.933,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4662100,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T19:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65224891,2025-07-11T13:38:19.58,2025-07-11T18:10:58.933,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),390.0,390.0,0.0,5226527,1246385.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-11T18:00:00,2025-07-11T20:00:00,"Court #6, Court #7, Court #8",,Credit Card,Fee,65226152,2025-07-11T13:51:06.867,2025-07-11T15:51:02.26,REDACTED,
Event Registration,Cross Club Events - Cross Club 4.5-5.4 Tryout,Court Fees (6002),40.0,40.0,0.0,3633754,,REDACTED,Coaches Deal,2025-07-11T19:00:00,2025-07-11T21:00:00,"Court #1, Court #2",,Credit Card,Fee,65226256,2025-07-11T13:52:16.46,2025-07-11T23:09:48.03,REDACTED,
Event Registration,Cross Club Events - Cross Club 4.5-5.4 Tryout,Court Fees (6002),5.0,5.0,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-07-11T19:00:00,2025-07-11T21:00:00,"Court #1, Court #2",,Credit Card,Fee,65226257,2025-07-11T13:52:16.587,2025-07-11T23:10:37.943,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4424782,1983047.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T15:00:00,2025-07-11T17:00:00,Court #2,,Credit Card,Fee,65231081,2025-07-11T14:48:44.88,2025-07-11T15:50:35.437,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),8.0,8.0,0.0,4313632,996210.0,REDACTED,Gympass- New Member,2025-07-11T15:00:00,2025-07-11T17:00:00,Court #2,,Credit Card,Fee,65232352,2025-07-11T15:02:54.4,2025-07-11T15:48:31.243,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3780420,975865.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-14T18:00:00,2025-07-14T20:00:00,"Court #3, Court #4, Court #5, Court #6",,Credit Card,Fee,65232867,2025-07-11T15:07:56.857,2025-07-14T18:06:16.823,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3780407,975865.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-07-14T18:00:00,2025-07-14T20:00:00,"Court #3, Court #4, Court #5, Court #6",,Credit Card,Fee,65232868,2025-07-11T15:07:56.877,2025-07-14T18:06:01.173,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-07-11T15:00:00,2025-07-11T17:00:00,Court #2,,Credit Card,Fee,65233308,2025-07-11T15:12:15.35,2025-07-11T15:48:36.97,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,7692045,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T19:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65234226,2025-07-11T15:22:43.433,2025-07-11T23:10:56.913,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,7522147,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-07-11T17:00:00,2025-07-11T19:00:00,"Court #1, Court #2, Court #3, Court #4",,Credit Card,Fee,65234292,2025-07-11T15:23:22.493,2025-07-11T17:24:23.767,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5095208,,REDACTED,Sweet & Sour - Seniors,2025-07-12T11:00:00,2025-07-12T13:00:00,Court #4,,Credit Card,Fee,65235904,2025-07-11T15:41:47.79,2025-07-12T13:51:32.607,REDACTED,
POS,Drinks - Celcius,Other POS (6006),4.0,4.0,0.0,4070162,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T15:45:41.163,2025-07-11T15:45:41.163,,,Credit Card,Fee,65236247,2025-07-11T15:45:41.163,2025-07-11T15:45:41.163,REDACTED,0.0
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),5.0,5.0,0.0,4241427,,REDACTED,Basic Membership w. Payment Plan,2025-07-14T18:00:00,2025-07-14T20:00:00,Court #1,,Credit Card,Fee,65239673,2025-07-11T16:24:09.783,2025-07-14T17:59:47.497,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,6236539,1983336.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T18:00:00,Court #8,,Credit Card,Fee,65241641,2025-07-11T16:48:01.4,2025-07-11T19:39:42.753,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,5876217,1983336.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T18:00:00,Court #8,,Credit Card,Fee,65241642,2025-07-11T16:48:01.42,2025-07-11T19:42:47.743,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,7656100,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T18:00:00,Court #7,,Credit Card,Fee,65242328,2025-07-11T16:55:36.067,2025-07-11T18:10:36.737,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,7673422,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-07-11T17:00:00,2025-07-11T18:00:00,Court #7,,Credit Card,Fee,65242329,2025-07-11T16:55:36.113,2025-07-11T18:10:42.503,REDACTED,
