FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3711588,894240.0,Basic - Founders,2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41860571,2024-11-08T09:52:35.13,2024-11-09T22:11:52.47,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3732462,894240.0,Basic - Founders,2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41860572,2024-11-08T09:52:35.147,2024-11-09T22:12:02.323,
Event Registration,Fundamentals of Pickleball - Fundamentals of Pickleball,Organized Play Fees (6004),20.0,20.0,0.0,5757121,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T13:00:00,2024-11-09T15:00:00,Court #2,Credit Card,Fee,41860591,2024-11-08T09:52:56.33,2024-11-15T18:39:25.317,
Misc Fee,Misc. Fee: Deposit,,500.0,500.0,0.0,5146780,1237074.0,DROP IN (FREE Membership - $10 When You Come),2024-11-08T10:37:18.387,2024-11-08T10:37:18.387,,Credit Card,Fee,41864218,2024-11-08T10:37:18.387,2024-11-08T10:38:07.217,
Lesson,Semi-Private,Lesson Fees (6003),40.0,40.0,0.0,4338303,1287953.0,Basic Membership w. Payment Plan,2024-11-08T13:00:00,2024-11-08T14:00:00,,Credit Card,Fee,41868259,2024-11-08T11:23:30.65,2024-11-08T14:40:37.457,
Membership Fee,Membership Dues,Membership Sales (6001),106.63,100.0,6.62,5747219,,Basic Membership,2024-11-07T00:00:00,2024-12-06T01:00:00,,Credit Card,Fee,41868981,2024-11-08T11:32:34.53,2024-11-08T11:32:46.18,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,5126698,,Basic Membership w. Payment Plan,2024-11-09T08:00:00,2024-11-09T10:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,41872489,2024-11-08T12:11:06.023,2024-11-09T07:35:23.853,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,3841111,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T00:00:00,2024-12-07T00:00:00,,Credit Card,Fee,41872664,2024-11-08T12:13:31.79,2024-11-08T12:14:07,
Membership Fee,Membership Dues,Membership Sales (6001),106.63,100.0,6.62,5054085,,Basic Membership,2024-11-08T00:00:00,2024-12-07T01:00:00,,Credit Card,Fee,41873676,2024-11-08T12:24:04.733,2024-11-08T12:24:15.647,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5496087,1486315.0,Basic Membership w. Payment Plan,2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41874391,2024-11-08T12:32:47.563,2024-11-09T00:00:47.917,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5058774,1486315.0,Basic Membership w. Payment Plan,2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41874396,2024-11-08T12:32:53.967,2024-11-09T00:32:33.787,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,3937601,,Basic Membership w. Payment Plan,2024-11-08T00:00:00,2024-12-07T00:00:00,,Credit Card,Fee,41878287,2024-11-08T13:21:13.887,2024-11-08T13:21:33.453,
Account Recurring Fee,,Membership Sales (6001),319.88,300.0,19.87,3841111,,DROP IN (FREE Membership - $10 When You Come),,2024-11-08T13:24:34.397,,Credit Card,Refund - CC,41878601,2024-11-08T13:24:34.397,2024-11-08T13:24:34.397,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,3841111,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T13:26:17.003,2024-12-07T14:26:17.003,,Credit Card,Fee,41878800,2024-11-08T13:26:17.033,2024-11-08T13:26:28.71,
Package,Package - 10 Open Plays,,100.0,100.0,0.0,3841111,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T13:29:12.5,2024-11-08T13:29:12.5,,Credit Card,Fee,41879052,2024-11-08T13:29:12.5,2024-11-08T13:29:25.083,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5772769,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41880966,2024-11-08T13:51:38.41,2024-11-08T15:43:58.34,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4073048,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41880967,2024-11-08T13:51:38.453,2024-11-08T15:41:59.783,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4656960,,Basic Membership w. Payment Plan,2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41884087,2024-11-08T14:25:52.413,2024-11-13T15:59:33.167,
Event Registration,All Levels w/ Challenge Court - All You Can Play - All Levels Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4473865,1056200.0,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-08T17:00:00,2024-11-08T19:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41884201,2024-11-08T14:27:19.64,2024-11-08T22:13:16.013,
Event Registration,All Levels w/ Challenge Court - All You Can Play - All Levels Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4473895,1056200.0,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-08T17:00:00,2024-11-08T19:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41884202,2024-11-08T14:27:19.66,2024-11-08T22:13:16.013,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5773094,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41884348,2024-11-08T14:29:33.733,2024-11-08T14:30:52.857,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5773180,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41885234,2024-11-08T14:39:12.46,2024-11-08T14:40:42.74,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5773269,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41886039,2024-11-08T14:50:09.653,2024-11-08T14:55:54.833,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5773405,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41887435,2024-11-08T15:07:29.427,2024-11-08T15:09:13.587,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),65.0,60.96,19.87,4519775,,Basic Membership w. Payment Plan,2024-11-08T00:00:00,2024-12-07T00:00:00,,Account Credit,Fee,41888013,2024-11-08T15:13:41.217,2024-11-08T15:13:57.863,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),254.88,239.04,19.87,4519775,,Basic Membership w. Payment Plan,2024-11-08T00:00:00,2024-12-07T00:00:00,,Credit Card,Fee,41888013,2024-11-08T15:13:41.217,2024-11-08T15:13:57.863,
Event Registration,All Levels w/ Challenge Court - All You Can Play - All Levels Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5524159,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T17:00:00,2024-11-08T19:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41894259,2024-11-08T16:31:09.54,2024-11-08T16:31:26.54,
Event Registration,Advanced - 4.25+ - Winners Move Up and Split losers move down and split.,Organized Play Fees (6004),25.0,25.0,0.0,5771467,1470200.0,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T21:00:00,Court #8,Credit Card,Fee,41896840,2024-11-08T17:03:54.607,2024-11-08T17:08:42.98,
POS,Equipment - Wilson Overgrip,Other POS (6006),2.0,2.0,0.0,3932384,,Dill-uxe ($378 + Tax Includes 1 Guest Per Month),2024-11-08T17:08:21.07,2024-11-08T17:08:21.07,,Credit Card,Fee,41897202,2024-11-08T17:08:21.07,2024-11-08T17:08:21.07,2.0
Lesson,Semi-Private,Lesson Fees (6003),70.0,70.0,0.0,3894944,955222.0,The Founders,2024-11-09T14:00:00,2024-11-09T15:00:00,Court #6,Credit Card,Fee,41897362,2024-11-08T17:10:37.667,2024-11-09T15:49:35.977,
Lesson,Semi-Private,Lesson Fees (6003),70.0,70.0,0.0,4971642,1471975.0,Basic Membership w. Payment Plan,2024-11-09T14:00:00,2024-11-09T15:00:00,Court #6,Credit Card,Fee,41897363,2024-11-08T17:10:37.683,2024-11-09T15:49:41.59,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4245739,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41899260,2024-11-08T17:33:43.523,2024-11-08T19:02:32.183,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4228356,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41901797,2024-11-08T18:03:46.557,2024-11-08T18:04:01.087,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4225840,,Basic Membership w. Payment Plan,2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41902031,2024-11-08T18:06:34.57,2024-11-15T11:47:39.983,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4747162,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41904570,2024-11-08T18:39:17.177,2024-11-08T21:28:42.283,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4999305,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41904571,2024-11-08T18:39:17.21,2024-11-10T02:09:22.963,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4620166,,DROP IN (FREE Membership - $10 When You Come),2024-11-16T21:00:00,2024-11-16T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41919276,2024-11-08T23:05:03.37,2024-11-16T21:46:19.867,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5776739,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41921241,2024-11-09T00:19:57.083,2024-11-09T13:54:54.003,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5160242,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41922157,2024-11-09T01:31:30.727,2024-11-09T17:06:38.833,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4147698,,Basic Membership w. Payment Plan,2024-11-13T13:55:13.033,2024-12-12T14:55:13.033,,Credit Card,Fee,41923425,2024-11-09T02:50:33.82,2024-11-13T03:23:38.67,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4286972,,DROP IN (FREE Membership - $10 When You Come),2024-11-13T08:58:15.64,2024-12-12T09:58:15.64,,Credit Card,Fee,41923426,2024-11-09T02:50:34.353,2024-11-13T03:23:40.527,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4646405,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-13T16:03:40.5,2024-12-12T17:03:40.5,,Credit Card,Fee,41923427,2024-11-09T02:50:34.933,2024-11-13T03:23:42.073,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5491968,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-13T08:36:47.623,2024-12-12T09:36:47.623,,Credit Card,Fee,41923428,2024-11-09T02:50:35.453,2024-11-13T03:23:43.72,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5491977,,DROP IN (FREE Membership - $10 When You Come),2024-11-13T06:38:18.747,2024-12-12T07:38:18.747,,Credit Card,Fee,41923429,2024-11-09T02:50:35.987,2024-11-13T03:23:45.253,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5583806,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-13T08:34:09.96,2024-12-12T09:34:09.96,,Credit Card,Fee,41923430,2024-11-09T02:50:36.597,2024-11-13T03:23:47.41,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5584596,,DROP IN (FREE Membership - $10 When You Come),2024-11-13T08:33:45.94,2024-12-12T09:33:45.94,,Credit Card,Fee,41923431,2024-11-09T02:50:37.127,2024-11-13T03:23:49.357,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5082443,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41927329,2024-11-09T07:51:32.57,2024-11-09T15:26:05.93,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),5.0,5.0,0.0,4676393,,Basic Membership w. Payment Plan,2024-11-11T19:00:00,2024-11-11T21:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,41927364,2024-11-09T07:52:29.82,2024-11-19T09:54:39.927,
Event Registration,Low Advanced - Open Play Low Advanced 3.75,Organized Play Fees (6004),5.0,5.0,0.0,4676393,,Basic Membership w. Payment Plan,2024-11-12T18:00:00,2024-11-12T20:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41927400,2024-11-09T07:53:15.823,2024-11-19T09:54:39.927,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491977,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T08:00:00,2024-11-09T10:00:00,Court #7,Credit Card,Fee,41927644,2024-11-09T07:58:16.467,2024-11-09T08:05:58.523,
Event Registration,All Levels w/ Challenge Court - All You Can Play - All Levels Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5457317,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-15T17:00:00,2024-11-15T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41929334,2024-11-09T08:28:53.09,2024-11-15T18:31:55.293,
Lesson,Private Lesson,Lesson Fees (6003),120.0,120.0,0.0,3652818,882602.0,Premium Membership w. Payment Plan,2024-11-09T07:00:00,2024-11-09T08:00:00,Court #1,Credit Card,Fee,41930308,2024-11-09T08:45:41.74,2024-11-27T18:12:03.633,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,3633990,,Basic - Founders w/ Payment,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41930677,2024-11-09T08:50:24.847,2024-11-09T08:50:42.337,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),17.0,17.0,0.0,3656342,,Premium Founders w/ Payment,2024-11-09T09:00:00,2024-11-09T11:00:00,"Court #5, Court #6",Credit Card,Fee,41931223,2024-11-09T08:58:14.417,2024-11-09T12:20:05.98,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5777468,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T10:00:00,2024-11-09T11:00:00,Court #4,Credit Card,Fee,41935401,2024-11-09T09:55:15.563,2024-11-09T09:56:10.813,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5777547,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T10:00:00,2024-11-09T11:00:00,Court #4,Credit Card,Fee,41935402,2024-11-09T09:55:15.59,2024-11-09T09:56:14.733,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5777545,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T10:00:00,2024-11-09T11:00:00,Court #4,Credit Card,Fee,41935403,2024-11-09T09:55:15.613,2024-11-09T09:56:34.097,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5777526,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T10:00:00,2024-11-09T11:00:00,Court #4,Credit Card,Fee,41935404,2024-11-09T09:55:15.64,2024-11-09T09:56:15.91,
POS,Equipment - Premium Paddle Demo - 1 Hour,Other POS (6006),20.0,20.0,0.0,5777526,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T10:03:57.083,2024-11-09T10:03:57.083,,Credit Card,Fee,41936222,2024-11-09T10:03:57.083,2024-11-09T10:03:57.083,0.0
Account Recurring Fee,Recurring Fee - Premium Winter Membership Monthly Payment Plan,Membership Sales (6001),479.81,450.0,29.81,5149833,1240693.0,Basic Membership w. Payment Plan,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41938038,2024-11-09T10:27:36.79,2024-11-09T10:27:55.11,
Account Recurring Fee,Recurring Fee - Premium Membership Monthly Payment Plan,Membership Sales (6001),639.75,600.0,39.75,4260557,,Premium Membership w. Payment Plan,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41940105,2024-11-09T10:55:32.497,2024-11-09T10:55:41.84,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,3711588,894240.0,Basic - Founders,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41941179,2024-11-09T11:06:30.25,2024-11-09T11:06:39.81,
Membership Fee,Membership Dues,Membership Sales (6001),106.63,100.0,6.62,4121929,,Basic Membership,2024-11-09T11:13:33.777,2024-12-08T12:13:33.777,,Credit Card,Fee,41941745,2024-11-09T11:13:33.84,2024-11-09T11:13:43.633,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan w. Family Discount,Membership Sales (6001),65.0,60.96,17.88,3732462,894240.0,Basic - Founders,2024-11-09T00:00:00,2024-12-08T00:00:00,,Account Credit,Fee,41944809,2024-11-09T11:52:46.91,2024-11-09T11:53:07.597,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan w. Family Discount,Membership Sales (6001),222.89,209.04,17.88,3732462,894240.0,Basic - Founders,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41944809,2024-11-09T11:52:46.91,2024-11-09T11:53:07.597,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan w. Family Discount,Membership Sales (6001),135.0,126.61,17.88,5496398,1240693.0,DROP IN (FREE Membership - $10 When You Come),2024-11-09T00:00:00,2024-12-08T00:00:00,,Account Credit,Fee,41944913,2024-11-09T11:53:54.513,2024-11-09T11:54:15.14,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan w. Family Discount,Membership Sales (6001),152.89,143.39,17.88,5496398,1240693.0,DROP IN (FREE Membership - $10 When You Come),2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41944913,2024-11-09T11:53:54.513,2024-11-09T11:54:15.14,
Membership Fee,Membership Dues,Membership Sales (6001),106.63,100.0,6.62,5159887,,Basic Membership,2024-11-09T12:00:23.793,2024-12-08T13:00:23.793,,Credit Card,Fee,41945481,2024-11-09T12:00:23.917,2024-11-09T12:00:33.883,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,4193949,,DROP IN (FREE Membership - $10 When You Come),2024-11-14T19:00:00,2024-11-14T21:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,41945984,2024-11-09T12:05:31.503,2024-11-19T12:01:37.973,
Account Recurring Fee,Recurring Fee - Premier Membership Monthly Payment Plan w. Justin Discount,Membership Sales (6001),533.13,500.0,33.12,3656309,1543931.0,,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41947639,2024-11-09T12:24:50.4,2024-11-09T12:24:59.193,
Account Recurring Fee,Recurring Fee - Premier Membership Monthly Payment Plan w. Justin Discount,Membership Sales (6001),533.13,500.0,33.12,3656342,,Premium Founders w/ Payment,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41947702,2024-11-09T12:25:34.92,2024-11-09T12:25:44.75,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5074749,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41948517,2024-11-09T12:35:40.753,2024-11-09T14:46:34.907,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5779096,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41951745,2024-11-09T13:13:07.273,2024-11-09T17:23:38.693,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4980431,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41957299,2024-11-09T14:22:53.933,2024-11-09T14:31:16.723,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4225840,,Basic Membership w. Payment Plan,2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41958622,2024-11-09T14:43:58.81,2024-11-15T11:47:39.983,
Account Recurring Fee,Recurring Fee - Premium Membership Monthly Payment Plan,Membership Sales (6001),639.75,600.0,39.75,4331097,,Premium Founders w/ Payment,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41961326,2024-11-09T15:17:11.003,2024-11-09T15:17:46.657,
Event Registration,Rob G 5.0+ Coached Clinic - 3.25-3.5+ Level Up Clinic,Court Fees (6002),22.0,22.0,0.0,3767632,,The Founders,2024-11-11T15:00:00,2024-11-11T16:00:00,,Account Credit,Fee,41961853,2024-11-09T15:23:23.23,2024-11-09T15:27:49.093,
Event Registration,Rob G 5.0+ Coached Clinic - 3.25-3.5+ Level Up Clinic,Court Fees (6002),28.0,28.0,0.0,3767632,,The Founders,2024-11-11T15:00:00,2024-11-11T16:00:00,,Credit Card,Fee,41961853,2024-11-09T15:23:23.23,2024-11-09T15:27:49.093,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3989616,,Sweet & Sour,2024-11-12T18:00:00,2024-11-12T20:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,41963934,2024-11-09T15:50:53.26,2024-11-12T18:01:10.15,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4266047,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41966768,2024-11-09T16:27:56.05,2024-11-09T22:34:23.57,
POS,Equipment - Premium Paddle Demo - 1 Hour,Other POS (6006),10.0,10.0,0.0,5074749,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:55:14.75,2024-11-09T17:55:14.75,,Credit Card,Fee,41972691,2024-11-09T17:55:14.75,2024-11-09T17:55:14.75,0.0
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4656960,,Basic Membership w. Payment Plan,2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41973024,2024-11-09T17:59:57.11,2024-11-13T15:59:33.167,
POS,Equipment - Premium Paddle Demo - 1 Hour,Other POS (6006),5.0,5.0,0.0,4476995,,Sweet & Sour,2024-11-09T18:28:59.757,2024-11-09T18:28:59.757,,Credit Card,Fee,41974705,2024-11-09T18:28:59.757,2024-11-09T18:28:59.757,0.0
