FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5201104,,DROP IN (FREE Membership - $10 When You Come),2025-03-08T18:00:00,2025-03-08T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53781525,2025-03-08T17:30:59.77,2025-03-08T18:27:29.493,
Event Registration,All Levels w/ Challenge Court - All Levels Open Play,Organized Play Fees (6004),10.0,10.0,0.0,5700980,,Hollys Group,2025-03-11T09:00:00,2025-03-11T11:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53781542,2025-03-08T17:31:10.717,2025-03-11T08:59:05.49,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5175247,,DROP IN (FREE Membership - $10 When You Come),2025-03-14T19:00:00,2025-03-14T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53781614,2025-03-08T17:31:32.917,2025-03-14T18:52:00.047,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4185381,,Gympass- New Member,2025-03-11T18:00:00,2025-03-11T20:00:00,"Court #7, Court #8",Credit Card,Fee,53783303,2025-03-08T17:49:56.83,2025-03-09T10:29:56.33,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6628362,1730076.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,53784463,2025-03-08T18:02:41.417,2025-03-09T10:32:25.653,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5308572,1730076.0,Bread & Butter Annual ($270 + Tax),2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,53784464,2025-03-08T18:02:41.43,2025-03-09T10:32:25.653,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5887270,1525383.0,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-09T11:00:00,2025-03-09T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,53784545,2025-03-08T18:03:37.473,2025-03-09T12:28:10.063,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6386265,,DROP IN (FREE Membership - $10 When You Come),2025-03-08T18:00:00,2025-03-08T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53784850,2025-03-08T18:06:48.283,2025-03-08T19:08:57.693,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5894342,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T11:00:00,2025-03-09T13:00:00,Court #5,Credit Card,Fee,53785213,2025-03-08T18:10:31.07,2025-03-09T10:34:08.807,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4336460,,Sweet & Sour,2025-03-15T09:00:00,2025-03-15T11:00:00,"Court #3, Court #4",Credit Card,Fee,53787774,2025-03-08T18:41:32.91,2025-03-15T08:55:38.167,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4226511,,Sweet & Sour,2025-03-09T11:00:00,2025-03-09T13:00:00,"Court #3, Court #4",Credit Card,Fee,53787931,2025-03-08T18:43:24.367,2025-03-09T10:30:10.343,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3633785,1983047.0,Basic - Founders w/ Payment,2025-03-09T14:00:00,2025-03-09T16:00:00,Court #1,Credit Card,Fee,53789639,2025-03-08T19:01:28.243,2025-03-09T10:28:32.207,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4070162,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-09T14:00:00,2025-03-09T16:00:00,Court #1,Credit Card,Fee,53789640,2025-03-08T19:01:28.277,2025-03-09T10:29:37.507,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3657082,,The Founders,2025-03-08T18:00:00,2025-03-08T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53790223,2025-03-08T19:08:05.79,2025-03-08T19:08:36.877,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4224193,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #8,Credit Card,Fee,53794136,2025-03-08T19:54:46.927,2025-03-09T10:30:06.34,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5486603,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #8,Credit Card,Fee,53794137,2025-03-08T19:54:46.95,2025-03-09T10:32:34.277,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,3636886,1017164.0,Sweet & Sour,2025-03-09T13:00:00,2025-03-09T14:00:00,Court #8,Credit Card,Fee,53794138,2025-03-08T19:54:46.977,2025-03-09T10:28:38.447,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5208858,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #8,Credit Card,Fee,53794139,2025-03-08T19:54:47.003,2025-03-09T10:32:21.083,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5996737,,DROP IN (FREE Membership - $10 When You Come),2025-03-08T21:00:00,2025-03-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53794195,2025-03-08T19:55:24.987,2025-03-08T20:35:20.54,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5175247,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T19:00:00,2025-03-09T21:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53795424,2025-03-08T20:07:05.663,2025-03-10T07:03:47.11,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5967339,1537825.0,Basic Membership w. Payment Plan,2025-03-11T18:00:00,2025-03-11T20:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53795972,2025-03-08T20:10:29.14,2025-03-09T10:34:18.443,
POS,Drinks - Coke Zero ,Other POS (6006),4.0,4.0,0.0,3657082,,The Founders,2025-03-08T20:22:18.49,2025-03-08T20:22:18.49,,Credit Card,Fee,53796721,2025-03-08T20:22:18.49,2025-03-08T20:22:18.49,0.0
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),5.0,5.0,0.0,5967339,1537825.0,Basic Membership w. Payment Plan,2025-03-12T17:30:00,2025-03-12T19:30:00,"Court #1, Court #2, Court #3",Credit Card,Fee,53796846,2025-03-08T20:23:43.213,2025-03-09T10:34:18.443,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5502064,,DROP IN (FREE Membership - $10 When You Come),2025-03-08T21:00:00,2025-03-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53797221,2025-03-08T20:29:15.13,2025-03-08T20:30:18.04,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4277011,,DROP IN (FREE Membership - $10 When You Come),2025-03-08T21:00:00,2025-03-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53799174,2025-03-08T21:00:44.377,2025-03-31T07:46:40.803,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5947412,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-08T21:00:00,2025-03-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53799302,2025-03-08T21:02:25.39,2025-03-08T21:02:46.197,
Misc Fee,Misc. Fee: Paying for two guests on 3/8 All Levels 9pm-Midnight,,40.0,40.0,0.0,5947412,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-08T21:13:05.223,2025-03-08T21:13:05.223,,Credit Card,Fee,53799980,2025-03-08T21:13:05.223,2025-03-08T21:13:12.407,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4473865,1056200.0,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-11T18:00:00,2025-03-11T20:00:00,"Court #1, Court #2",Credit Card,Fee,53800031,2025-03-08T21:13:47.233,2025-03-11T18:09:13.963,
Event Registration,Cross Club Practice - 3.5-3.99 Cross Club Practice,Organized Play Fees (6004),5.0,5.0,0.0,4676393,,Basic Membership w. Payment Plan,2025-03-09T11:00:00,2025-03-09T13:00:00,"Court #1, Court #2",Credit Card,Fee,53800091,2025-03-08T21:15:09.337,2025-03-09T10:31:42.487,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4659933,,DROP IN (FREE Membership - $10 When You Come),2025-03-07T17:00:00,2025-03-07T19:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Refund - CC,53800126,2025-03-08T21:15:47.677,2025-03-08T21:15:47.677,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4322512,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-09T09:00:00,2025-03-09T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53800598,2025-03-08T21:24:53.95,2025-03-09T09:20:25.363,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4294083,,Basic Membership w. Payment Plan,2025-03-09T09:00:00,2025-03-09T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53800911,2025-03-08T21:31:18.53,2025-03-09T09:20:31.747,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6109091,1779469.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #7,Credit Card,Fee,53801526,2025-03-08T21:43:51.24,2025-03-09T10:34:46.11,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6099003,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #7,Credit Card,Fee,53801527,2025-03-08T21:43:51.26,2025-03-09T13:01:44.863,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6109279,1779469.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #7,Credit Card,Fee,53801528,2025-03-08T21:43:51.28,2025-03-23T18:11:56.913,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4502300,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #7,Credit Card,Fee,53801529,2025-03-08T21:43:51.3,2025-03-09T10:31:26.46,
POS,Food - Rice Krispies ,Other POS (6006),3.5,3.5,0.0,4497727,,Basic Membership w. Payment Plan,2025-03-08T22:08:44.58,2025-03-08T22:08:44.58,,Credit Card,Fee,53802729,2025-03-08T22:08:44.58,2025-03-08T22:08:44.58,0.0
POS,Drinks - Gatorade ,Other POS (6006),5.0,5.0,0.0,4497727,,Basic Membership w. Payment Plan,2025-03-08T22:08:44.58,2025-03-08T22:08:44.58,,Credit Card,Fee,53802729,2025-03-08T22:08:44.58,2025-03-08T22:08:44.58,0.0
POS,Drinks - Water Bottle,Other POS (6006),6.0,6.0,0.0,4656860,,Basic Membership w. Payment Plan,2025-03-08T22:09:01.827,2025-03-08T22:09:01.827,,Credit Card,Fee,53802751,2025-03-08T22:09:01.827,2025-03-08T22:09:01.827,0.0
POS,Food - Kind Bar,Other POS (6006),2.5,2.5,0.0,5502064,,DROP IN (FREE Membership - $10 When You Come),2025-03-08T22:35:55.783,2025-03-08T22:35:55.783,,Credit Card,Fee,53804027,2025-03-08T22:35:55.783,2025-03-08T22:35:55.783,0.0
Event Registration,Cross Club Practice - 3.5-3.99 Cross Club Practice,Organized Play Fees (6004),5.0,5.0,0.0,4656860,,Basic Membership w. Payment Plan,2025-03-09T11:00:00,2025-03-09T13:00:00,"Court #1, Court #2",Credit Card,Fee,53804848,2025-03-08T22:54:08.933,2025-03-09T10:31:40.723,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5874541,1948434.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T09:00:00,2025-03-09T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53805514,2025-03-08T23:12:11.26,2025-03-09T09:03:32.957,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5908193,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T11:00:00,2025-03-09T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,53805655,2025-03-08T23:15:46.63,2025-03-09T10:34:12.733,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3647604,,The Founders,2025-03-09T11:00:00,2025-03-09T13:00:00,"Court #3, Court #4",Credit Card,Fee,53805795,2025-03-08T23:20:06.773,2025-03-09T10:28:42.82,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6738995,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T11:00:00,2025-03-09T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,53806393,2025-03-08T23:41:04.06,2025-03-09T10:36:43.647,
Membership Fee,Membership Dues,Membership Sales (6001),287.89,270.0,17.88,6739069,,Bread & Butter Annual ($270 + Tax),2025-03-09T00:33:07.933,2026-03-08T02:33:07.933,,Credit Card,Fee,53807561,2025-03-09T00:33:07.95,2025-03-09T00:33:07.98,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3769074,,Basic Membership w. Payment Plan,2025-03-11T20:00:00,2025-03-11T22:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53808239,2025-03-09T01:16:40.583,2025-03-11T18:38:21.41,
Membership Fee,Membership Dues,Membership Sales (6001),255.9,240.0,15.9,3894944,955222.0,The Founders,2025-03-13T21:17:40.873,2026-03-12T22:17:40.873,,Credit Card,Fee,53809137,2025-03-09T03:36:36.12,2025-03-13T04:27:44.343,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4567160,,DROP IN (FREE Membership - $10 When You Come),2025-03-14T11:34:43.953,2025-04-13T12:34:43.953,,Credit Card,Fee,53809138,2025-03-09T03:36:36.84,2025-03-14T04:25:59.967,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,4646405,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-13T17:03:40.5,2025-04-12T18:03:40.5,,Credit Card,Fee,53809139,2025-03-09T03:36:37.59,2025-03-13T04:27:45.547,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6254632,,DROP IN (FREE Membership - $10 When You Come),2025-03-14T01:00:00,2025-04-13T02:00:00,,Credit Card,Fee,53809140,2025-03-09T03:36:38.377,2025-03-13T04:27:46.733,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6450978,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-14T11:31:30.767,2025-04-13T12:31:30.767,,Credit Card,Fee,53809141,2025-03-09T03:36:39.343,2025-03-14T04:26:03.413,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6291661,,,2025-03-14T01:00:00,2025-04-13T02:00:00,,Credit Card,Fee,53809143,2025-03-09T03:36:40.977,2025-03-13T04:27:47.897,
Lesson,Private Lesson,Lesson Fees (6003),10.0,10.0,0.0,4473078,1730164.0,Basic Membership w. Payment Plan,2025-03-09T09:00:00,2025-03-09T10:00:00,Court #2,Account Credit,Refund - Account Credit,53812892,2025-03-09T07:04:58.3,2025-03-09T07:04:58.3,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5357035,1285553.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T17:00:00,2025-03-09T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53813168,2025-03-09T07:14:06.093,2025-03-09T14:32:53.72,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5357034,1285553.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T17:00:00,2025-03-09T19:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53813169,2025-03-09T07:14:06.107,2025-03-09T14:32:46.517,
Reservation,Reserve Court: Singles,Court Fees (6002),7.5,7.5,0.0,3633987,,Premium Membership w. Payment Plan,2025-03-09T07:30:00,2025-03-09T09:00:00,Court #6,Credit Card,Fee,53813208,2025-03-09T07:16:40.52,2025-03-09T09:03:37.513,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5540395,1700229.0,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-09T09:00:00,2025-03-09T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53813765,2025-03-09T07:41:18.617,2025-03-09T09:20:15.877,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,6496702,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T09:00:00,2025-03-09T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53814416,2025-03-09T07:58:20.1,2025-03-09T11:05:11.363,
Event Registration,All Levels w/ Challenge Court - All Levels Open Play,Organized Play Fees (6004),10.0,10.0,0.0,3637292,,Hollys Group,2025-03-18T09:00:00,2025-03-18T11:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53816398,2025-03-09T08:33:46.563,2025-03-18T09:09:40.28,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,4925089,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T09:00:00,2025-03-09T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53816829,2025-03-09T08:41:49.813,2025-03-09T13:42:08.243,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4206607,980269.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #3,Credit Card,Fee,53818064,2025-03-09T09:00:05.023,2025-03-09T13:05:00.12,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4240551,980269.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #3,Credit Card,Fee,53818065,2025-03-09T09:00:05.05,2025-03-09T13:05:07.983,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4240559,980269.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #3,Credit Card,Fee,53818066,2025-03-09T09:00:05.077,2025-03-09T13:05:14.937,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4206634,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T13:00:00,2025-03-09T14:00:00,Court #3,Credit Card,Fee,53818067,2025-03-09T09:00:05.103,2025-03-09T13:17:54.93,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3989616,,Sweet & Sour,2025-03-11T18:00:00,2025-03-11T20:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53819062,2025-03-09T09:11:30.07,2025-03-11T17:57:33.657,
Reservation,Reserve Court: Doubles,Court Fees (6002),26.0,26.0,0.0,5263838,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T09:00:00,2025-03-09T11:00:00,Court #1,Credit Card,Fee,53820176,2025-03-09T09:29:02.923,2025-03-09T09:29:19.82,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),27.0,27.0,0.0,6727706,,DROP IN (FREE Membership - $10 When You Come),2025-03-12T17:30:00,2025-03-12T19:30:00,"Court #4, Court #5, Court #6",Credit Card,Fee,53821537,2025-03-09T09:49:39.62,2025-03-12T15:51:30.457,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3879180,,Bread & Butter Annual - Seniors ($250 + Tax),2025-03-15T07:00:00,2025-03-15T09:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,53823062,2025-03-09T10:05:59.037,2025-03-15T07:09:18.633,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4010709,940128.0,Basic Membership w. Payment Plan,2025-03-10T11:00:00,2025-03-10T13:00:00,"Court #3, Court #4",Credit Card,Fee,53823488,2025-03-09T10:08:51.347,2025-03-10T11:37:36.477,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3711588,894240.0,Basic - Founders,2025-03-10T11:00:00,2025-03-10T13:00:00,"Court #3, Court #4",Credit Card,Fee,53824767,2025-03-09T10:20:41.393,2025-03-10T11:37:25.057,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3989616,,Sweet & Sour,2025-03-15T09:00:00,2025-03-15T11:00:00,"Court #3, Court #4",Credit Card,Fee,53825864,2025-03-09T10:30:29.103,2025-03-15T08:07:35.06,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4185381,,Gympass- New Member,2025-03-11T18:00:00,2025-03-11T20:00:00,"Court #7, Court #8",Credit Card,Refund - CC,53827349,2025-03-09T10:44:59.14,2025-03-09T10:44:59.14,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6740186,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T11:00:00,2025-03-09T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,53827909,2025-03-09T10:50:41.517,2025-03-09T10:50:59.16,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4657929,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-10T11:00:00,2025-03-10T13:00:00,"Court #3, Court #4",Credit Card,Fee,53829754,2025-03-09T11:06:26.767,2025-03-10T09:04:00.917,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),240.0,240.0,0.0,4224193,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830269,2025-03-09T11:11:02.057,2025-03-09T13:16:24.87,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),24.0,24.0,0.0,3674957,,The Founders,2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830956,2025-03-09T11:17:26.85,2025-03-09T13:12:10.7,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),24.0,24.0,0.0,4294287,1592756.0,Bread & Butter Annual ($270 + Tax),2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830957,2025-03-09T11:17:26.943,2025-03-09T13:24:05.437,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),24.0,24.0,0.0,4263819,,Bread & Butter Annual ($270 + Tax),2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830958,2025-03-09T11:17:26.99,2025-03-09T16:51:41.227,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),24.0,24.0,0.0,4702177,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830959,2025-03-09T11:17:27.043,2025-03-09T16:51:33.017,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),24.0,24.0,0.0,3644441,1846875.0,The Founders,2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830960,2025-03-09T11:17:27.07,2025-03-09T13:16:45.853,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),24.0,24.0,0.0,4226849,1573327.0,Basic Membership w. Payment Plan,2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830961,2025-03-09T11:17:27.123,2025-03-09T16:51:22.913,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),24.0,24.0,0.0,4215138,1662306.0,Basic Membership w. Payment Plan,2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830962,2025-03-09T11:17:27.163,2025-03-09T16:51:04.59,
Event Registration,Cross Club Events - (50+ - 4.0+) Cross Club League Match - The Pickle Jar,Court Fees (6002),24.0,24.0,0.0,4324863,,Basic Membership w. Payment Plan,2025-03-09T14:00:00,2025-03-09T17:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53830963,2025-03-09T11:17:27.21,2025-03-09T13:21:00.703,
