FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),17.0,17.0,0.0,5887270,1525383.0,(MONTHLY) Bread & Butter - ($25 + Tax),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #3,Credit Card,Fee,46150420,2024-12-28T15:17:02.293,2025-01-14T10:11:10.247,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),27.0,27.0,0.0,5902720,1694793.0,Gympass- New Member,2024-12-29T09:00:00,2024-12-29T11:00:00,Court #3,Credit Card,Fee,46150421,2024-12-28T15:17:02.51,2025-01-14T10:12:26.097,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5368970,,DROP IN (FREE Membership - $10 When You Come),2024-12-28T15:00:00,2024-12-28T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46150793,2024-12-28T15:20:48.353,2025-01-14T10:01:11.023,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6119615,,DROP IN (FREE Membership - $10 When You Come),2024-12-28T18:00:00,2024-12-28T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46151730,2024-12-28T15:29:44.407,2025-01-14T10:31:31.45,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5969046,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46153920,2024-12-28T15:48:24.38,2025-01-14T10:17:26.017,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6053356,1662306.0,DROP IN (FREE Membership - $10 When You Come),2024-12-28T18:00:00,2024-12-28T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46154654,2024-12-28T15:54:29.677,2025-01-14T10:24:38.48,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6053357,,DROP IN (FREE Membership - $10 When You Come),2024-12-28T18:00:00,2024-12-28T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46154814,2024-12-28T15:55:42.82,2025-01-16T11:19:38.213,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5126698,,Basic Membership w. Payment Plan,2024-12-28T12:00:00,2024-12-28T13:00:00,Court #2,Account Credit,Fee,46155507,2024-12-28T16:01:07.39,2025-01-14T09:58:47.98,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5126698,,Basic Membership w. Payment Plan,2024-12-28T13:00:00,2024-12-28T14:00:00,Court #2,Account Credit,Fee,46155568,2024-12-28T16:01:36.457,2025-01-14T09:58:47.98,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5890295,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T18:00:00,2024-12-29T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46155662,2024-12-28T16:02:24.713,2025-01-14T10:11:44.68,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5779096,,DROP IN (FREE Membership - $10 When You Come),2025-01-04T18:00:00,2025-01-04T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46155701,2024-12-28T16:02:53.017,2025-01-04T18:54:58.24,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6123107,,DROP IN (FREE Membership - $10 When You Come),2024-12-28T21:00:00,2024-12-28T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46162274,2024-12-28T17:03:01.19,2025-01-14T10:32:20.627,
Reservation,Reserve Court: Doubles,Court Fees (6002),35.0,35.0,0.0,4342816,,DROP IN (FREE Membership - $10 When You Come),2024-12-30T17:00:00,2024-12-30T19:00:00,Court #8,Credit Card,Fee,46163017,2024-12-28T17:09:39.82,2025-01-14T09:50:32.713,
Reservation,Reserve Court: Doubles,Court Fees (6002),35.0,35.0,0.0,4726758,1556629.0,DROP IN (FREE Membership - $10 When You Come),2024-12-30T17:00:00,2024-12-30T19:00:00,Court #8,Credit Card,Fee,46163018,2024-12-28T17:09:39.857,2025-01-14T09:56:04.447,
Reservation,Reserve Court: Doubles,Court Fees (6002),35.0,35.0,0.0,4726799,1556629.0,DROP IN (FREE Membership - $10 When You Come),2024-12-30T17:00:00,2024-12-30T19:00:00,Court #8,Credit Card,Fee,46163019,2024-12-28T17:09:39.887,2025-01-14T09:56:04.447,
Reservation,Reserve Court: Doubles,Court Fees (6002),35.0,35.0,0.0,4342640,,DROP IN (FREE Membership - $10 When You Come),2024-12-30T17:00:00,2024-12-30T19:00:00,Court #8,Credit Card,Fee,46163020,2024-12-28T17:09:39.917,2025-01-14T09:50:28.103,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6122899,1591234.0,DROP IN (FREE Membership - $10 When You Come),2024-12-29T14:00:00,2024-12-29T15:00:00,Court #1,Credit Card,Fee,46164417,2024-12-28T17:23:21.863,2025-01-14T10:32:14.61,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6123176,1591234.0,DROP IN (FREE Membership - $10 When You Come),2024-12-29T14:00:00,2024-12-29T15:00:00,Court #1,Credit Card,Fee,46164418,2024-12-28T17:23:21.887,2025-01-14T10:32:14.61,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6123225,1591234.0,DROP IN (FREE Membership - $10 When You Come),2024-12-29T14:00:00,2024-12-29T15:00:00,Court #1,Credit Card,Fee,46164420,2024-12-28T17:23:21.917,2025-01-14T10:32:14.61,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6123238,1591234.0,DROP IN (FREE Membership - $10 When You Come),2024-12-29T14:00:00,2024-12-29T15:00:00,Court #1,Credit Card,Fee,46164421,2024-12-28T17:23:21.943,2025-01-14T10:32:14.61,
Reservation,Reserve Court: Singles,Court Fees (6002),2.5,2.5,0.0,4249747,,Basic Membership w. Payment Plan,2024-12-29T12:00:00,2024-12-29T13:00:00,Court #7,Credit Card,Fee,46169183,2024-12-28T18:08:53.327,2025-01-14T09:47:18.713,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),7.5,7.5,0.0,4249747,,Basic Membership w. Payment Plan,2024-12-29T07:00:00,2024-12-29T09:00:00,"Court #1, Court #2",Credit Card,Fee,46169344,2024-12-28T18:10:35.957,2025-01-14T09:47:18.713,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,4121929,,Basic Membership,2024-12-29T07:00:00,2024-12-29T09:00:00,"Court #3, Court #4, Court #5",Account Credit,Fee,46172360,2024-12-28T18:42:01.343,2025-01-14T09:44:26.76,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4242368,,Sweet & Sour,2024-12-29T18:00:00,2024-12-29T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46175130,2024-12-28T19:11:12.63,2025-01-14T09:46:48.177,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5829732,,DROP IN (FREE Membership - $10 When You Come),2024-12-28T21:00:00,2024-12-28T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46178459,2024-12-28T19:58:24.297,2025-01-14T10:08:30.757,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4659176,,DROP IN (FREE Membership - $10 When You Come),2024-12-28T18:00:00,2024-12-28T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46178841,2024-12-28T20:03:38.07,2025-01-14T09:55:03.547,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4308288,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T12:00:00,2024-12-29T13:00:00,Court #6,Credit Card,Fee,46179096,2024-12-28T20:06:33.68,2025-01-14T09:49:20.717,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4240194,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T12:00:00,2024-12-29T13:00:00,Court #6,Credit Card,Fee,46179097,2024-12-28T20:06:33.7,2025-01-11T21:41:18.66,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,4308288,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T13:00:00,2024-12-29T14:00:00,Court #1,Credit Card,Fee,46179166,2024-12-28T20:07:17.597,2025-01-14T09:49:20.717,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,4240194,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T13:00:00,2024-12-29T14:00:00,Court #1,Credit Card,Fee,46179167,2024-12-28T20:07:17.617,2025-01-11T21:41:18.66,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),5.0,5.0,0.0,4338303,1287953.0,Basic Membership w. Payment Plan,2024-12-29T09:00:00,2024-12-29T11:00:00,Court #3,Credit Card,Fee,46179669,2024-12-28T20:14:40.25,2025-01-14T09:50:23.733,
Event Registration,Intermediate - Open Play Intermediate 3.0-3.5,Organized Play Fees (6004),17.0,17.0,0.0,5052042,,Sweet & Sour,2024-12-31T09:00:00,2024-12-31T11:30:00,"Court #5, Court #6",Credit Card,Fee,46180357,2024-12-28T20:24:31.503,2025-01-11T16:56:58.227,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4376015,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T18:00:00,2024-12-29T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46180553,2024-12-28T20:27:04.3,2025-01-14T09:50:43.45,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6125198,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T13:00:00,2024-12-29T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,46181348,2024-12-28T20:40:11.937,2025-01-14T10:32:32.607,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3636886,1017164.0,Sweet & Sour,2024-12-30T19:00:00,2024-12-30T21:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,46182407,2024-12-28T20:59:48.02,2025-01-14T09:51:20.527,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,3681468,,Basic - Founders w/ Payment,2024-12-30T19:00:00,2024-12-30T21:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,46182408,2024-12-28T20:59:48.317,2025-01-14T09:41:41.887,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,4401711,1017164.0,Sweet & Sour,2024-12-30T19:00:00,2024-12-30T21:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,46182409,2024-12-28T20:59:48.45,2025-01-14T09:51:20.527,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6124486,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T13:00:00,2024-12-29T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,46186864,2024-12-28T22:20:07.89,2025-01-14T10:32:26.093,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),27.0,27.0,0.0,5168709,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T07:00:00,2024-12-29T09:00:00,"Court #1, Court #2",Credit Card,Fee,46187789,2024-12-28T22:42:36.957,2025-01-14T09:59:27.583,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5867460,,Gympass- New Member,2024-12-30T21:00:00,2024-12-30T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,46188180,2024-12-28T22:50:36.727,2025-01-14T10:10:12.06,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5950301,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46188944,2024-12-28T23:12:06.38,2025-01-02T13:30:37.833,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),76.66,71.9,19.87,4677521,,Basic Membership w. Payment Plan,2025-01-03T00:00:00,2025-02-02T00:00:00,,Account Credit,Fee,46191039,2024-12-29T00:31:51.553,2025-01-14T09:55:25.343,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),243.22,228.11,19.87,4677521,,Basic Membership w. Payment Plan,2025-01-03T00:00:00,2025-02-02T00:00:00,,Credit Card,Fee,46191039,2024-12-29T00:31:51.553,2025-01-14T09:55:24.817,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5097489,,DROP IN (FREE Membership - $10 When You Come),2025-01-02T13:54:12.833,2025-02-01T14:54:12.833,,Credit Card,Fee,46192674,2024-12-29T02:50:16.95,2025-01-02T03:54:57.577,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5925415,,,2025-01-02T16:07:39.873,2025-02-01T17:07:39.873,,Credit Card,Fee,46192675,2024-12-29T02:50:17.847,2025-01-02T03:54:59.507,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5929926,,,2025-01-02T15:57:32.52,2025-02-01T16:57:32.52,,Credit Card,Fee,46192677,2024-12-29T02:50:18.803,2025-01-02T03:55:01.467,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5929994,,,2025-01-02T16:08:50.107,2025-02-01T17:08:50.107,,Credit Card,Fee,46192678,2024-12-29T02:50:19.74,2025-01-02T03:55:03.637,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,4220894,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T07:00:00,2024-12-29T09:00:00,"Court #1, Court #2",Credit Card,Fee,46197543,2024-12-29T06:59:32.37,2025-01-10T16:39:19.807,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4816839,1241298.0,Basic Membership w. Payment Plan,2024-12-29T07:00:00,2024-12-29T09:00:00,Court #8,Credit Card,Fee,46197780,2024-12-29T07:06:06.42,2025-01-03T10:06:43.453,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),27.0,27.0,0.0,6060574,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T07:00:00,2024-12-29T09:00:00,"Court #1, Court #2",Credit Card,Fee,46197828,2024-12-29T07:08:17.543,2025-01-07T19:15:54.827,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4620173,,Basic Membership w. Payment Plan,2024-12-29T07:00:00,2024-12-29T09:00:00,Court #8,Credit Card,Fee,46197859,2024-12-29T07:09:48.58,2025-01-09T20:05:19.493,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4918536,,Basic Membership w. Payment Plan,2024-12-28T21:00:00,2024-12-28T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46198016,2024-12-29T07:17:37.807,2025-01-14T09:57:04.473,
Event Registration,Pickle Jar Tournaments -  DUPR 16 Team Takedown Tournament,Court Fees (6002),45.0,45.0,0.0,4153444,,DROP IN (FREE Membership - $10 When You Come),2025-01-11T07:00:00,2025-01-11T13:00:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,46198798,2024-12-29T07:43:38.59,2025-01-13T13:21:06.563,
Event Registration,Pickle Jar Tournaments -  DUPR 16 Team Takedown Tournament,Court Fees (6002),45.0,45.0,0.0,5878396,,DROP IN (FREE Membership - $10 When You Come),2025-01-11T07:00:00,2025-01-11T13:00:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,46198799,2024-12-29T07:43:38.683,2025-01-13T13:21:21.493,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),27.0,27.0,0.0,6127557,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #3,Credit Card,Fee,46201237,2024-12-29T08:22:37.75,2025-01-14T10:32:50.407,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4193949,,DROP IN (FREE Membership - $10 When You Come),2024-12-30T21:00:00,2024-12-30T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,46202076,2024-12-29T08:40:01.377,2025-01-03T09:57:59.107,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),27.0,27.0,0.0,5195510,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #3,Credit Card,Fee,46204036,2024-12-29T09:05:03.377,2025-01-14T09:59:45.813,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6115337,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #7,Credit Card,Fee,46204214,2024-12-29T09:06:46.27,2025-01-14T10:31:05.333,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6115340,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #7,Credit Card,Fee,46204215,2024-12-29T09:06:46.283,2025-01-14T10:31:11.527,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5584655,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #7,Credit Card,Fee,46204216,2024-12-29T09:06:46.317,2025-01-14T10:04:41.363,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6126665,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #7,Credit Card,Fee,46204217,2024-12-29T09:06:46.33,2025-01-14T10:32:44.53,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6126664,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #7,Credit Card,Fee,46204218,2024-12-29T09:06:46.347,2025-01-14T10:32:38.563,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5584596,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T09:00:00,2024-12-29T11:00:00,Court #7,Credit Card,Fee,46204219,2024-12-29T09:06:46.363,2025-01-14T11:50:01.46,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,4676393,,Basic Membership w. Payment Plan,2025-01-04T07:00:00,2025-01-04T09:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,46205757,2024-12-29T09:25:32.037,2025-01-03T07:22:51.687,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4212911,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T13:00:00,2024-12-29T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,46205999,2024-12-29T09:28:28.407,2025-01-14T09:45:36.427,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4257805,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46206437,2024-12-29T09:33:29.177,2025-01-09T15:45:43.793,
Reservation,Reserve Court: Singles,Court Fees (6002),50.0,50.0,0.0,3732187,,Founders Family,2024-12-29T10:00:00,2024-12-29T11:00:00,Court #4,Credit Card,Fee,46206539,2024-12-29T09:34:46.927,2025-01-14T09:42:20.843,
Reservation,Reserve Court: Singles,Court Fees (6002),50.0,50.0,0.0,3729458,,The Founders,2024-12-29T10:00:00,2024-12-29T11:00:00,Court #4,Credit Card,Fee,46206540,2024-12-29T09:34:46.957,2025-01-14T09:42:11.457,
Reservation,Reserve Court: Singles,Court Fees (6002),17.0,17.0,0.0,3807849,,The Founders,2024-12-29T10:00:00,2024-12-29T11:00:00,Court #4,Account Credit,Fee,46206541,2024-12-29T09:34:47.037,2025-01-14T09:43:11.737,
Reservation,Reserve Court: Singles,Court Fees (6002),33.0,33.0,0.0,3807849,,The Founders,2024-12-29T10:00:00,2024-12-29T11:00:00,Court #4,Credit Card,Fee,46206541,2024-12-29T09:34:47.037,2025-01-14T09:43:11.613,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4257889,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46206917,2024-12-29T09:40:12.71,2025-01-14T09:47:37.39,
Reservation,Reserve Court: Singles,Court Fees (6002),50.0,50.0,0.0,5458229,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T10:00:00,2024-12-29T11:00:00,Court #4,Credit Card,Fee,46208396,2024-12-29T09:57:46.977,2025-01-14T10:01:57.67,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6029681,1623329.0,Bread & Butter Annual ($270 + Tax),2024-12-29T13:00:00,2024-12-29T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,46208389,2024-12-29T09:57:47.897,2025-01-14T10:21:53.543,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5756809,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46209641,2024-12-29T10:08:48.237,2025-01-14T10:06:36.51,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5995539,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46210351,2024-12-29T10:16:07.823,2025-01-14T10:18:45.333,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),17.0,17.0,0.0,6005257,1543997.0,Dill-uxe Gherkins,2024-12-29T11:00:00,2024-12-29T13:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,46211987,2024-12-29T10:32:03.777,2025-01-14T10:19:18.463,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6071925,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46212555,2024-12-29T10:38:02.883,2025-01-14T10:27:07.607,
Reservation,Reserve Court: Doubles,Court Fees (6002),80.0,80.0,0.0,3732181,,Founders Family,2024-12-29T11:00:00,2024-12-29T13:00:00,Court #1,Credit Card,Fee,46213146,2024-12-29T10:43:59.04,2025-01-14T09:42:18.533,
Event Registration,High Intermediate AM - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),15.0,15.0,0.0,4491162,,Bread & Butter Annual ($270 + Tax),2024-12-31T09:00:00,2024-12-31T11:30:00,"Court #1, Court #2, Court #3",Credit Card,Fee,46213663,2024-12-29T10:48:36.077,2025-01-14T09:52:51.563,
Event Registration,High Intermediate AM - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),15.0,15.0,0.0,4499035,,Bread & Butter Annual ($270 + Tax),2024-12-31T09:00:00,2024-12-31T11:30:00,"Court #1, Court #2, Court #3",Credit Card,Fee,46213696,2024-12-29T10:48:57.75,2025-01-14T09:53:18.99,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4390219,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46216499,2024-12-29T11:10:17.31,2025-01-14T09:50:46.643,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5857802,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46216601,2024-12-29T11:11:21.643,2025-01-14T10:09:20.617,
Reservation,Reserve Court: Doubles,Court Fees (6002),240.0,240.0,0.0,4943485,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T13:00:00,2024-12-29T15:00:00,"Court #3, Court #4",Credit Card,Fee,46216653,2024-12-29T11:11:51.997,2025-01-14T09:57:12.173,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6128963,,DROP IN (FREE Membership - $10 When You Come),2024-12-29T15:00:00,2024-12-29T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46218554,2024-12-29T11:29:53.517,2025-01-14T10:33:01.58,
